,sizex,sizey,total_size,goalx,goaly,startx,starty,loop,pattern,DFS-Effi,BFS-Effi,A*-Effi,Bi-Effi,dijkstra-Effi,GBest-Effi,Best-Effi
88,57,20,1140,7,8,3,12,21,h,1.966307888239014,1.951986337427539,1.947411658584019,1.9463565551161732,1.9862292792376284,1.9487538314178647,Bi-Effi
89,65,55,3575,12,43,39,24,42,v,1.998834451963161,2.1915212655107394,1.9979074419969416,1.98919499217795,2.2843398748302564,1.984796264324666,GBest-Effi
90,13,32,416,12,7,5,26,51,h,1.9757293093100792,1.972389777051462,1.9648106126848761,1.9671992304115904,1.9735419347805698,1.9616882427608633,GBest-Effi
91,67,76,5092,44,58,23,12,50,h,1.9992931501877456,2.2626077622661525,1.9935987012785785,1.9895018307276535,2.4502794533883145,1.9904835882194138,Bi-Effi
92,16,52,832,12,29,6,36,25,v,1.993862083979788,1.9577372219145017,1.9543311020009937,1.9491525076342926,1.965276580266845,1.944251074485385,GBest-Effi
93,10,48,480,10,35,10,13,24,v,1.9900297866117906,1.9891183979022045,1.9865162923613224,1.9861935455230237,1.9935144400670368,1.9831885047522366,GBest-Effi
94,46,91,4186,7,28,27,75,97,h,1.996579454846985,2.25468822534828,1.9826117169988562,1.990983861656416,2.3243943883354032,1.9797562739288366,GBest-Effi
95,33,49,1617,22,39,5,36,49,h,1.9966577571553694,1.9892610978341771,1.9660297348455043,1.9688215664198605,2.0204695556693943,1.964337449497691,GBest-Effi
96,42,14,588,10,7,25,8,21,h,1.9887935802852068,1.9920843510199244,1.9889276934612958,1.986899958241631,1.9984936452342406,1.981520410205691,GBest-Effi
97,83,45,3735,75,17,31,18,10,v,1.9966550599898072,2.0151375712204813,1.9871258748826774,1.979862384535347,2.1737505111341244,1.972314234095614,GBest-Effi
98,32,66,2112,27,6,32,44,66,h,1.9862321224764932,2.013124396415876,1.9682332262525724,1.9772334352081973,2.078841112977194,1.9682931061094933,A*-Effi
99,13,86,1118,6,69,3,20,23,v,1.9957336735905358,2.0144693867483134,1.997048221516071,1.99326651180226,2.0334083770933313,1.993720158898652,Bi-Effi
100,78,92,7176,43,72,5,79,73,v,1.9994457488459727,2.03923384828515,1.9742239820097407,1.9803948886746903,2.3349639407277483,1.9672504334309528,GBest-Effi
101,18,75,1350,15,5,17,72,26,h,1.981130673201131,2.0221943759791663,1.9919253740271734,1.9873644935009804,2.046283885606799,1.9896742759656831,DFS-Effi
102,44,83,3652,7,79,39,23,85,v,1.9990584834583727,2.283465005789959,2.0118574762993715,1.9960907484826056,2.3078340611414347,1.9923552815572059,GBest-Effi
103,53,83,4399,21,30,15,12,28,v,1.998342171445397,2.0441028090882147,1.99775854487839,1.99202247245122,2.259424277822042,1.9926212016710885,Bi-Effi
104,99,21,2079,86,8,51,9,92,v,1.9976255485673289,2.02468656184093,1.962868600371162,1.9738450856388006,2.0917457143934883,1.9610826435321054,GBest-Effi
105,14,26,364,6,20,11,4,44,v,1.9858522284682736,1.9621951742228276,1.9578830471262523,1.9618381055340435,1.964948554096796,1.9759018766376992,A*-Effi
106,62,52,3224,21,8,55,18,82,h,1.9916686610920833,2.1060333226833405,1.9881259405485578,1.9855787424320726,2.222055420648325,1.9795487522783048,GBest-Effi
107,89,19,1691,53,7,32,6,82,v,1.996144813407918,1.9694155476707027,1.9375143285818868,1.9592144609694322,2.014180873106988,1.936377838082593,GBest-Effi
108,11,65,715,7,14,8,59,27,v,1.9934013943177988,2.0197832730338865,2.0006775815982385,1.99206676397087,2.02689560683761,1.9960294277231356,Bi-Effi
109,43,86,3698,17,80,13,5,5,v,1.99878727837554,2.2342472005720793,2.0281055809277277,2.003927784040301,2.315190208128711,2.0100539571482954,DFS-Effi
110,32,25,800,14,10,21,23,97,v,1.9403923952812674,1.96111783223174,1.9479514418898805,1.955556185583695,1.9719002309431675,1.9490865534068664,DFS-Effi
111,63,93,5859,26,67,55,29,75,h,1.9994132216762874,2.3859181955299213,2.0100962766402395,1.9971573731714445,2.51148818054885,1.9829631368520122,GBest-Effi
112,32,24,768,22,17,8,15,53,v,1.9940683849909844,1.9476304629080166,1.924886867537484,1.94239678770194,1.9582672919813966,1.9317007594293343,A*-Effi
113,76,85,6460,34,53,65,5,10,v,1.998952391973817,2.292861191428591,2.0327994921337575,2.006141119046486,2.5410122499948207,2.0157494306324875,DFS-Effi
114,14,73,1022,14,64,10,65,20,v,1.963307717541432,1.961483241707663,1.9553241550163207,1.9411782548439258,1.972452888058854,1.9523146131519753,Bi-Effi
115,81,53,4293,68,52,79,50,63,h,1.9991750229042569,1.9513693652934334,1.9417885268883317,1.9500579343582698,2.005336661490664,1.9298181310272033,GBest-Effi
116,11,77,847,10,26,5,17,53,h,1.9880268593838613,1.930853375071758,1.906331720386474,1.928520181624434,1.940328773329584,1.9091030427083275,A*-Effi
117,59,44,2596,20,21,48,42,21,v,1.9972218409257647,2.027616997941669,1.9975605055385024,1.9928148618966401,2.122607950920945,1.9888113651716985,GBest-Effi
118,21,84,1764,15,20,6,25,44,h,1.991673920212354,1.9768520895961046,1.9625701422501383,1.9642060080762365,2.0215133702141888,1.9615149531972955,GBest-Effi
119,22,22,484,17,22,14,9,50,h,1.9920637304820143,1.9463726878246579,1.9165683528002733,1.942630192418305,1.9514097747954324,1.916241668266279,GBest-Effi
120,60,93,5580,5,21,25,21,80,v,1.990774383660473,1.9942630877488852,1.9597190528042228,1.9615454928944152,2.2025295667411653,1.9394685292019802,GBest-Effi
121,44,84,3696,12,68,27,60,55,h,1.9981937229048818,2.0560571406659816,1.9793837448851785,1.9770943712862799,2.2075270208222144,1.9717683460635842,GBest-Effi
122,55,50,2750,33,13,22,25,25,v,1.9951100531062367,2.021357055878756,1.9860226082140326,1.9838236288388646,2.1260707529987144,1.9824441606174115,GBest-Effi
123,59,18,1062,19,5,42,18,66,h,1.9898828082942988,1.9921520434455062,1.9757800417891462,1.975807976519171,2.0129233585977255,1.9683358399823037,GBest-Effi
124,87,30,2610,64,23,60,22,82,v,1.998602411457132,1.8635356113098052,1.8104049434242895,1.8651516006904725,1.87670949093482,1.8084510982412025,GBest-Effi
125,73,27,1971,50,5,58,9,62,v,1.9950557237394944,1.9192731528079463,1.8922687225497437,1.9178005589040121,1.937563136000763,1.901210433879491,A*-Effi
126,34,62,2108,16,39,3,19,19,h,1.9974433312357014,2.019183061644634,1.9950161327787548,1.9885952544774301,2.094348079628579,1.9839355085516948,GBest-Effi
127,26,39,1014,7,27,7,28,27,h,1.1666673819218922,1.2500061988446307,1.1673206976298505,1.4166723886798236,1.167154709614446,1.1666919383973748,DFS-Effi
128,79,66,5214,6,45,32,24,20,v,1.9989883870269134,2.2241324297030935,2.0083579684097623,1.9963919610178902,2.4549177581939503,1.9894941605104508,GBest-Effi
129,63,80,5040,21,34,58,65,99,h,1.9987877467614015,2.3001641756523266,1.9985090725702952,1.990410525427302,2.521006831408005,1.982937876759749,GBest-Effi
130,74,69,5106,8,47,21,28,29,v,1.9989392203772745,2.136349605076355,1.9911493372187117,1.9860499591119765,2.3814150137073313,1.9838449452469673,GBest-Effi
131,77,77,5929,74,19,1,39,61,v,1.9986391569671884,2.4431476548348154,1.9887354636252141,1.9934297489593895,2.5165942978535174,1.984645567761455,GBest-Effi
132,83,42,3486,36,12,51,28,92,h,1.996567804315701,2.0369059182650826,1.9689290348436663,1.9721220678859617,2.1728456002065917,1.9563576733454378,GBest-Effi
133,83,84,6972,49,76,51,84,92,v,1.9994031033257835,1.938471712036427,1.9300743505283806,1.9375169659638616,2.0068018948737674,1.9127702387976386,GBest-Effi
134,31,41,1271,14,37,11,33,0,h,1.9954916201541613,2.0031917797240464,1.9980979876344986,1.9948652287273485,2.0354937008873435,1.9955820699887408,Bi-Effi
135,15,89,1335,9,7,12,9,79,v,1.9720420854603693,1.9102825965033585,1.8988044519204608,1.9039400819430037,1.921389080540302,1.8732944908095779,GBest-Effi
136,42,58,2436,26,27,18,56,92,h,1.9963008297637899,2.015746753911207,1.9630282578719642,1.9740243309113668,2.0941468350771606,1.969559426164392,A*-Effi
137,87,85,7395,53,42,54,73,20,v,1.9989477134928169,2.30287555844302,2.0294193330384074,2.003230332826422,2.552978541101802,1.9996114598761285,DFS-Effi
138,52,99,5148,30,30,26,28,62,v,1.9977810534746396,1.8751971332957182,1.8421543007369086,1.8767909139044208,1.902538713469756,1.8363602961604384,GBest-Effi
139,41,29,1189,9,7,19,21,38,v,1.9897689428518477,2.017738907753456,1.9856464090115402,1.9825329225451167,2.0370590987529855,1.9792866041817696,GBest-Effi
140,61,59,3599,33,41,10,10,93,h,1.9989503370843438,2.0983904959622177,1.9845324380992162,1.9837251864002279,2.2483213719578106,1.9810884818716024,GBest-Effi
141,57,63,3591,16,40,30,31,2,h,1.9983605334048267,2.2483466396804923,2.025290820785963,2.00221690789195,2.3078239349441523,2.017948044692038,DFS-Effi
142,46,47,2162,29,42,34,5,51,h,1.9982624662643529,2.026323787817585,1.9802465382181156,1.9822248579187836,2.103581241867711,1.9745302975543728,GBest-Effi
143,100,12,1200,55,6,75,10,59,h,1.9938582011563584,1.977290590980279,1.9676470809901003,1.9703990502779543,2.0045964595399934,1.9603568977092571,GBest-Effi
144,36,93,3348,16,58,32,80,18,h,1.9983952484462402,2.133041015461278,2.0025717083925945,1.9920209767183015,2.245323272644841,1.9962954233235228,Bi-Effi
145,59,41,2419,28,10,14,18,0,v,1.9963688109627036,2.052137686669536,2.010355831541093,1.9976037153693058,2.1528604898900894,2.0052899783078546,DFS-Effi
146,33,51,1683,19,22,25,4,57,h,1.9958647100030578,1.971003520239666,1.9543801907462122,1.9645168973693727,2.0095243257544224,1.9568495856505785,A*-Effi
147,59,93,5487,10,48,45,78,17,h,1.9983133181546373,2.3732573975293487,2.0359352511806654,2.0049129441398943,2.4838649062867657,2.0052358134717516,DFS-Effi
148,70,31,2170,27,5,13,26,66,h,1.9929596605104,1.9953237520989726,1.9655499486240129,1.9717726786485106,2.0687472935871023,1.970428254705976,A*-Effi
149,76,92,6992,61,35,72,1,97,v,1.9989470937876155,2.0776295204035797,1.9902034036907594,1.9849046338162106,2.3795630313290723,1.9804813103249241,GBest-Effi
150,81,59,4779,57,30,33,39,25,h,1.994119341024923,2.203609934212624,2.003702056366081,1.9925115194757317,2.4120866733479227,1.9930486491769772,Bi-Effi
151,28,33,924,21,21,14,1,42,h,1.9942683755673043,1.9727714759730257,1.9556554719078043,1.9662143288776948,1.9966669642868617,1.945288371711402,GBest-Effi
152,18,60,1080,10,50,9,15,33,h,1.9960141853506395,2.0093085201397898,1.9818503329492738,1.9803878844733371,2.022836408721269,1.9739778697059212,GBest-Effi
153,93,76,7068,47,13,54,33,12,h,1.9793035171070468,1.9948461630945082,1.98618512955619,1.9804519650944985,2.218519809620381,1.9786694010123722,GBest-Effi
154,53,15,795,27,13,29,14,84,v,1.6250004768369308,1.6944730538554147,1.6394721971234474,1.6888993791963216,1.673817617404596,1.638938000704095,DFS-Effi
155,40,40,1600,40,39,17,18,53,h,1.9978652490859838,2.0488638912834727,1.9837889507213033,1.982327050518233,2.069343210382052,1.9773238631178693,GBest-Effi
156,81,78,6318,67,45,21,75,33,v,1.9992244074487888,2.2160264627696247,2.0076518027714494,1.9939090115949587,2.454636834264349,1.9948604714205946,Bi-Effi
157,49,85,4165,25,52,40,69,8,h,1.998196059014297,2.2562052797931766,2.0285264327678374,2.00259389746456,2.37355989452154,2.0087712595219847,DFS-Effi
158,19,26,494,13,13,6,15,69,v,1.9854483306989126,1.892812556795059,1.8449927447967531,1.8942587489315406,1.8953724510014678,1.8445293142551085,GBest-Effi
159,91,59,5369,60,40,1,36,49,h,1.9983817233080887,2.2346643194771243,2.0154840264690863,2.0017251972332026,2.5451467712509572,1.9934306532056394,GBest-Effi
160,16,23,368,13,10,13,16,1,v,1.9877017557253027,1.9689917983158904,1.9636886550385004,1.9581228446845418,1.9712758584997523,1.9615421402467903,Bi-Effi
161,79,66,5214,47,20,72,1,77,h,1.9987078828444917,2.0229814877784915,1.9795225897424369,1.9797108700523027,2.2606540733557887,1.97586643748304,GBest-Effi
