,sizex,sizey,total_size,goalx,goaly,startx,starty,loop,pattern,DFS-Effi,BFS-Effi,A*-Effi,Bi-Effi,dijkstra-Effi,GBest-Effi,Best-Effi
170,30,76,2280,17,55,4,57,71,v,1.9979519970941193,1.936733120072649,1.9088182059640082,1.9339080418946764,1.9675033092350187,1.9123453798355854,A*-Effi
171,60,98,5880,10,69,19,7,87,h,1.9990253752312368,2.265301478338674,1.984906141318716,1.9896166274685942,2.475508136065859,1.9829448510351688,GBest-Effi
172,52,29,1508,24,18,39,15,1,v,1.9611613876319758,1.97157353930554,1.9687839222128887,1.9663580096520037,1.9817107381821875,1.9621317790115833,DFS-Effi
173,55,39,2145,26,11,29,30,5,v,1.9922135120306503,2.036658410049149,1.9989634949459858,1.9934571506002414,2.1135274269709106,1.9957750580673415,DFS-Effi
174,15,78,1170,11,19,11,3,53,v,1.989760478178762,1.964559678152793,1.9592626168971463,1.9621282034216114,1.9824983710574835,1.9585559704622253,GBest-Effi
175,64,24,1536,64,17,16,4,76,v,1.9979226251111917,2.0499794609810804,1.9825722265234735,1.9850427963967563,2.063726236723365,1.9776256399576684,GBest-Effi
176,64,79,5056,16,21,52,55,68,v,1.9978944217099963,2.319267494787083,1.9963234055184311,1.99202505734214,2.427136262693654,1.9893854828714308,GBest-Effi
177,68,26,1768,32,17,13,17,19,v,1.9912355737072736,1.9886598882386843,1.9778896634970748,1.9757950042971202,2.0372097987746054,1.9746779724465862,GBest-Effi
178,15,98,1470,14,63,14,26,2,h,1.9529349006555101,1.967890392408747,1.9613046797745604,1.9592642184941271,1.9774849737884388,1.9673277228164046,DFS-Effi
179,54,58,3132,47,6,33,30,94,v,1.9981522489613055,2.1281776128041097,1.9769670428419197,1.9776809818118837,2.208473683979984,1.970365399901163,GBest-Effi
180,21,18,378,11,6,9,1,100,v,1.966666905085189,1.8584911415253424,1.8128625032025882,1.8566606258069955,1.8630250211094834,1.8125624617660088,GBest-Effi
181,18,40,720,17,13,13,10,13,h,1.9869332499461745,1.9976362483492665,1.9886152571671791,1.987152853512113,2.005343757710153,1.984766198632333,GBest-Effi
182,47,30,1410,44,16,7,20,84,h,1.9977237387302331,2.0426525493385013,1.990726638506227,1.9859431372675873,2.0515813373214167,1.9871937063704181,Bi-Effi
183,74,75,5550,63,38,37,25,62,v,1.9989512347462568,2.0855463165956696,1.9779654265818378,1.9770704569859476,2.3475344590390166,1.9639499419225688,GBest-Effi
184,41,45,1845,19,23,10,7,20,h,1.996117113059108,1.9969944534385895,1.981115754991787,1.9796692560172944,2.0568028739169573,1.9703078646802554,GBest-Effi
185,37,50,1850,5,25,13,26,35,h,1.9969391773068494,1.9927489779578966,1.9671259866371216,1.9674077521882798,2.053979100314505,1.9583378441869304,GBest-Effi
186,47,96,4512,12,17,8,12,5,h,1.9780397151964744,1.975866514062285,1.9762965828706494,1.9647192378190912,2.039715252249322,1.9585197251185749,GBest-Effi
187,35,25,875,14,8,19,5,24,v,1.9882132041562108,1.9698042260231126,1.964750051128159,1.9634901328501762,1.983128862311437,1.951761615566439,GBest-Effi
188,24,43,1032,23,34,16,15,90,h,1.9968034857332972,1.9875034467748338,1.952928170912176,1.964659183444096,2.0018437049795264,1.9603478428599703,A*-Effi
189,81,64,5184,34,11,38,28,5,v,1.9965921609564252,2.136701361584386,2.0081432335590477,1.995308733606047,2.406438954908139,2.00028335669428,Bi-Effi
190,68,20,1360,11,10,32,6,50,v,1.992115229196672,2.00099852625758,1.9670673831628434,1.968533838461237,2.030379873589353,1.9697708667142235,A*-Effi
191,86,15,1290,22,15,12,14,30,h,1.9916927985916268,1.9760379600101219,1.971611548751237,1.970444351001381,2.0050910211161352,1.9687288790634536,GBest-Effi
192,28,44,1232,24,44,3,11,29,v,1.9968457632027887,2.027847476688052,1.9947194108426642,1.990087726027319,2.0451498933384773,1.9891032373105122,GBest-Effi
193,63,51,3213,12,40,21,6,45,h,1.9943445296875217,2.033323072503708,1.979167367826998,1.979768462178796,2.1904456337422538,1.9684922551343105,GBest-Effi
194,43,49,2107,43,33,31,20,27,h,1.9981468238647822,2.016290865122471,1.980607953808191,1.9776734750153087,2.0923943521102095,1.9825203309225417,Bi-Effi
195,20,27,540,8,19,3,9,10,v,1.9937209001091314,2.0078293240599137,1.9980864279478876,1.9937585354860996,2.009580582383042,1.997827544724972,DFS-Effi
196,88,96,8448,81,60,39,65,71,v,1.9994029225301486,2.373989618319841,1.9874665354263998,1.9830735281206664,2.585943829735199,1.9706092208552475,GBest-Effi
197,84,74,6216,35,8,51,18,60,v,1.9980470943870672,2.0100591197117597,1.9706664366849929,1.9701743149825313,2.267628508184689,1.9650494430573155,GBest-Effi
198,87,54,4698,78,26,29,28,72,v,1.998969551009075,2.24800026374205,1.9787676280355553,1.9847169023142381,2.3973258897466563,1.9753316610284148,GBest-Effi
199,88,58,5104,53,43,87,53,38,v,1.9988590264168389,2.0063014623345583,1.9756461203614561,1.9778674103433027,2.2033750460424573,1.9866266444477794,A*-Effi
200,98,99,9702,58,10,18,25,17,v,1.996794876247395,2.216185733382959,2.01306415738313,1.9934021991700503,2.6446675991478967,1.9952893543607422,Bi-Effi
201,92,83,7636,83,33,39,24,65,v,1.9991817925405606,2.252742150933873,1.9777125989619337,1.9834903524177672,2.5650359834282583,1.9720000097427421,GBest-Effi
202,94,17,1598,48,9,14,4,15,v,1.9944913563184996,1.9847686665613238,1.976785238053635,1.9762160894051655,2.0241466310322123,1.9689627551611069,GBest-Effi
203,95,100,9500,40,47,1,22,85,v,1.9994576930280905,2.1782139513702115,1.9845099605130745,1.9884466694930194,2.6033533611437094,1.9768029973852597,GBest-Effi
204,76,33,2508,37,17,60,29,64,v,1.9954739361261797,2.005394381594674,1.9714529062381008,1.975404512110294,2.0937747950200754,1.9673521584708582,GBest-Effi
205,36,30,1080,34,19,17,27,7,h,1.9965422650321623,2.0219023875153677,2.0015194251824484,1.9965792334061558,2.0388485262138607,1.998622806776956,DFS-Effi
206,38,19,722,8,7,2,5,17,h,1.9867881161147527,1.9746504961256677,1.9729680875684066,1.9738024891905996,1.982951584009634,1.9714200364084802,GBest-Effi
207,84,83,6972,51,63,81,70,89,v,1.999486610983956,2.007590034714327,1.9702762915309129,1.974685495350447,2.254513147369917,1.9716185913987168,A*-Effi
208,87,69,6003,83,21,54,6,51,h,1.9937413914411548,2.293501244644934,1.9995852237141505,1.9898473793828602,2.496073055155599,1.9924560353128495,Bi-Effi
209,28,68,1904,7,7,4,5,19,h,1.988352597073109,1.9429369591346684,1.937832280490143,1.9425173343138789,1.9533873115189193,1.9290841642024867,GBest-Effi
210,96,85,8160,17,83,41,46,63,h,1.9994158620179063,2.434885386476271,1.9943547780652322,1.988547545721169,2.652335308486088,1.983408332124966,GBest-Effi
211,57,87,4959,39,22,43,25,70,h,1.9981341430895607,1.9459362337394543,1.9334885648646232,1.9409027593140953,2.0387463339452556,1.9347618917600697,A*-Effi
212,61,67,4087,38,23,24,49,21,h,1.9984216626482194,2.120465698127891,2.002310627950532,1.9909590582842767,2.3046665340565715,1.9909950468235418,Bi-Effi
213,85,17,1445,67,11,64,11,10,v,1.9952113850913173,1.6071552547552677,1.551026053371924,1.657152155380984,1.6261352511067328,1.5500417215105857,GBest-Effi
214,91,23,2093,10,19,8,8,11,h,1.9890586373686534,1.986196870930899,1.9867212562468788,1.9827556834381581,2.0343096227196527,1.980380178392448,GBest-Effi
215,64,89,5696,62,65,24,50,48,h,1.998892867759415,2.4507358415432092,2.0148729527127895,1.9966144407453568,2.5060084422511357,1.9957151702895422,GBest-Effi
216,44,12,528,17,10,38,7,28,v,1.9900044688528988,1.9722176650438805,1.964075130997755,1.9672649383207277,1.978045920742057,1.9579015414864152,GBest-Effi
217,13,96,1248,13,62,7,74,75,v,1.9967028406202116,1.9659022934778627,1.95449026515112,1.9608169737842762,1.9847043791660308,1.949635864676465,GBest-Effi
218,28,27,756,15,8,18,10,31,h,1.832007311804906,1.8063861701515622,1.7431092263146126,1.804531781772886,1.808143516184213,1.7424714470745204,GBest-Effi
219,56,21,1176,18,13,34,7,15,h,1.9883293696047963,1.991708523982512,1.9867260288894137,1.984188357534021,2.019823322798847,1.9822291035504362,GBest-Effi
220,67,62,4154,66,13,48,41,12,v,1.9977831515448723,2.197101874351499,2.0076325786936935,1.99729086666706,2.4862972619918664,1.9967026937461476,GBest-Effi
221,15,82,1230,7,62,7,69,76,h,1.7916669050851888,1.8602524554970348,1.7924697302673502,1.8389103461005862,1.8617885791656394,1.7917231686772561,DFS-Effi
222,18,90,1620,17,41,8,52,10,v,1.980490465366472,1.9793472962982954,1.9754364053909859,1.9747887771834,2.0031112790142602,1.9727551142538582,GBest-Effi
223,20,88,1760,8,41,18,18,50,v,1.9962378337505036,1.9985037014386893,1.979912382866346,1.9787178740004998,2.045740929862667,1.9823944075671547,Bi-Effi
224,77,39,3003,33,16,50,35,3,v,1.9979431110561205,2.092927927263384,2.007709634607222,2.000401658667056,2.186008316092628,2.003040668934053,DFS-Effi
225,27,32,864,25,22,18,7,2,v,1.994990506676117,2.01204204991338,2.0008020852601307,1.9967627447777474,2.023740439899449,1.9990769906631543,DFS-Effi
226,56,72,4032,49,12,15,12,33,h,1.9984902785909535,2.1748896156191684,1.9967279942168075,1.9911356291808715,2.3289517353708575,1.9875518720863479,GBest-Effi
227,46,87,4002,5,15,45,21,89,h,1.9958109776451265,2.171267643719726,1.9902200852703318,1.9875141779888814,2.308580641635646,1.9813560589133643,GBest-Effi
228,92,65,5980,80,49,27,51,66,v,1.9994079914815066,2.247520878434395,1.991095555184708,1.98797360481025,2.449422997241555,1.9780144201518841,GBest-Effi
229,67,26,1742,15,15,22,25,67,h,1.9250004768369309,1.9590016203702403,1.921587799760701,1.9465611127986153,2.029352935744506,1.9198686267077663,GBest-Effi
230,38,54,2052,31,53,5,29,32,v,1.9983551368701382,2.0902985885946834,1.9978749194541598,1.988397261343291,2.1221167793205087,1.985377678267164,GBest-Effi
231,44,83,3652,22,30,21,16,6,v,1.997082071187429,1.9988987313721616,1.9888909047131675,1.9850988834215069,2.1236206932830606,1.9800186132671944,GBest-Effi
232,85,64,5440,51,6,67,63,1,v,1.9990494238110421,2.4194930448812295,2.0476578041063336,2.0065126298709863,2.477236314045895,2.0305292903048957,DFS-Effi
233,33,46,1518,21,6,5,24,86,h,1.9830747107403064,2.014092934907315,1.975431425477312,1.976051919043182,2.0444456213339177,1.9711671494260727,GBest-Effi
234,69,42,2898,61,23,12,13,92,h,1.9985756578201528,2.1500964759237076,1.995343929004521,1.9909774771346669,2.2071184349615764,1.985406221892386,GBest-Effi
235,28,66,1848,6,5,19,54,9,h,1.994253265685972,2.046481024234583,1.9989226768447734,1.9929000495002944,2.093482687856252,1.9935307499753911,Bi-Effi
236,39,52,2028,31,27,28,19,29,h,1.9973690378003324,1.9347727360886227,1.9237734922953766,1.9233782136523745,1.9613101541863864,1.9234544544527246,Bi-Effi
237,17,65,1105,12,51,17,5,87,v,1.996493181662969,2.0070253261764117,1.988766859783419,1.9855270376776382,2.0258463476419033,1.9823494892381859,GBest-Effi
238,33,78,2574,18,17,10,67,71,h,1.9971153730883997,2.088121558095962,1.975709278969037,1.985640379956549,2.1566003452019906,1.9778657319287416,A*-Effi
239,13,34,442,8,34,9,1,70,v,1.993292933987762,1.9854855546785468,1.98059964695521,1.97959643212182,1.9868867513662503,1.9762412004947838,GBest-Effi
240,81,91,7371,72,65,47,39,66,h,1.9994963457089083,2.418451282865372,1.9958855598386884,1.9877851470040504,2.61844741674044,1.9878661236219841,Bi-Effi
241,43,75,3225,36,59,41,46,71,h,1.9989149597171842,1.9467008663209286,1.9205612534022918,1.9442062494403871,1.9944175448407437,1.9181039773219664,GBest-Effi
242,40,64,2560,29,47,20,4,66,v,1.998321770709622,2.0954309543620657,1.9988929598099259,1.9914668679911636,2.1810601870954023,1.9899259792973192,GBest-Effi
243,52,15,780,28,13,51,14,99,h,1.99484791538586,1.9660308421693435,1.954834485169358,1.9636780173382347,1.9770659764446235,1.9621466627954962,A*-Effi
244,21,64,1344,5,46,15,10,47,h,1.9972404453685897,2.025719583571937,1.985532940701826,1.9830215452363915,2.046096837106691,1.9729334906340306,GBest-Effi
245,71,66,4686,27,23,34,30,45,v,1.9977288783411067,1.991736723029923,1.9694295977372693,1.9660620709203096,2.160072792674403,1.9666003761280402,Bi-Effi
246,76,62,4712,51,50,14,12,18,v,1.9988572254413552,2.2249738360648825,2.0220635776635123,2.0023315124638943,2.505431958243138,2.0005812416567803,DFS-Effi
247,86,32,2752,12,10,47,23,31,h,1.9957328782525245,2.1294441181816692,2.0043946090792892,1.9944090454758485,2.217945397012413,1.9937163145660222,GBest-Effi
248,20,56,1120,15,14,15,31,4,v,1.989261975829051,2.0022181020811587,1.9939481482617267,1.989494922459099,2.025363100644248,1.9877901078611833,GBest-Effi
249,74,25,1850,12,19,14,5,92,v,1.9967329931743492,1.9834266986170066,1.9644374099628266,1.9656177377092834,2.0846555120751624,1.9548767330682888,GBest-Effi
250,45,86,3870,38,10,43,18,91,v,1.9222226990591529,1.9435487769406115,1.9354768934978255,1.9415738193491578,2.0137372611061823,1.932514407468747,DFS-Effi
251,13,48,624,6,11,5,45,68,v,1.9888090366981221,1.9903471537434654,1.9843872046791993,1.9826875632138705,1.9939545722057912,1.9832314552838652,Bi-Effi
252,18,50,900,9,19,8,30,48,v,1.989566172107285,1.9789693539528943,1.968380127630249,1.9683218262576112,1.9912770052894304,1.959387737120686,GBest-Effi
253,13,22,286,5,10,3,10,25,h,1.8820641204824042,1.8931988087504341,1.864026740815076,1.8873168869489736,1.8929931065323775,1.8637965552560534,GBest-Effi
254,86,47,4042,47,42,6,27,83,v,1.9991441229031035,2.163429954406572,1.9766670154560702,1.985121704545482,2.304077751087622,1.9738870584178783,GBest-Effi
255,95,34,3230,9,5,77,26,92,h,1.9922556960760787,2.2129348251048184,2.002244468076024,1.9951270320869945,2.248097775631522,1.9895248313333194,GBest-Effi
256,89,75,6675,28,31,26,47,80,h,1.9985912147475093,1.9614487510624783,1.9334214482624095,1.9533504931172159,2.1013439146397284,1.9289179766288145,GBest-Effi
257,98,59,5782,88,43,93,37,14,v,1.9981836096649022,1.9499145084156337,1.947754754118245,1.9380730723759831,2.005738479989198,1.95682712922827,Bi-Effi
258,39,95,3705,26,78,11,79,88,h,1.9990296040800062,2.004245568884383,1.9636882660209027,1.9735990416438383,2.40623704210277,1.9660235305170803,A*-Effi
259,46,42,1932,33,7,44,7,18,v,1.9856770833333335,1.9569250197061043,1.9529914028154627,1.9515912551093881,1.9926045665888519,1.9307593618951961,GBest-Effi
260,15,65,975,15,40,2,12,89,h,1.9955410082955187,2.007402373525392,1.9757818000458078,1.9778003889613562,2.01953615036947,1.97056203647664,GBest-Effi
261,45,17,765,13,12,5,1,69,h,1.9882547381907654,1.9471692201317952,1.9341085444599457,1.9456002746764127,1.955035118311583,1.9393366363445996,A*-Effi
262,85,32,2720,32,19,39,7,48,v,1.9981425900656211,2.0858290111828337,1.9857517141015721,1.9849395701400545,2.2456312156868794,1.9808636041983647,GBest-Effi
263,88,18,1584,43,8,3,3,79,h,1.995509751406272,2.005961981812808,1.9867953297075398,1.9846645265843987,2.0510984534223127,1.9849295574923926,Bi-Effi
264,60,26,1560,5,20,42,19,31,v,1.993363523618125,2.0300486863039717,1.9800026989502626,1.9801761932045119,2.0553207752250633,1.9716816013746001,GBest-Effi
265,99,75,7425,54,39,23,27,16,h,1.9985527202088542,2.3067585769802372,2.0171682182556294,1.9990793128940445,2.595459453880551,2.001636772334259,DFS-Effi
266,27,14,378,20,7,6,10,23,v,1.9859172662331017,1.9686112148437953,1.9655945761824778,1.9624402201303495,1.9708417645063925,1.9627228581779579,Bi-Effi
267,27,96,2592,16,65,8,61,56,v,1.9980938441376526,1.9143241958081632,1.8816610123729074,1.913310298760218,1.9319295439944746,1.879712374937534,GBest-Effi
268,14,41,574,11,40,3,21,36,h,1.994125925424854,1.9795136563814129,1.9681480140677343,1.9711327304611421,1.98518230416063,1.9723586653258447,A*-Effi
269,62,85,5270,8,7,11,13,76,v,1.97448425264814,1.9546662071380974,1.9470610729988258,1.9479483233697505,2.0795386166609484,1.9355616259678863,GBest-Effi
270,32,92,2944,18,87,32,92,33,v,1.9579930946677089,1.9491104947391675,1.9482147114717487,1.9396864799524107,1.9649729131539477,1.9681613070924429,Bi-Effi
271,58,78,4524,46,20,2,34,17,h,1.9981349201452991,2.218978453077565,2.0236113847406285,2.004597127607522,2.391128098003735,2.0017543868476615,DFS-Effi
272,78,93,7254,27,7,23,92,94,h,1.9941542079388792,2.492517809312226,1.9919241154166811,1.9957788937960341,2.6658317635891033,1.9843639905757424,GBest-Effi
273,10,52,520,9,40,6,46,45,h,1.9903878209649641,1.8906849745580736,1.863433856230333,1.8841338225934996,1.8924840768449611,1.8916490577210971,A*-Effi
274,54,21,1134,51,11,12,19,64,v,1.9942642528080239,2.0120851116516256,1.9797888419201535,1.9811997177251572,2.02905239623577,1.9696987065072629,GBest-Effi
275,28,29,812,15,15,2,27,57,v,1.9934011527496691,1.9808129990350152,1.972510665730674,1.9718238937787858,1.9925454752949152,1.971282916970088,GBest-Effi
276,58,47,2726,14,37,43,4,88,h,1.9986146182953717,2.1354432048495355,1.988449259405097,1.988599160385495,2.2034891939192605,1.9779389549581823,GBest-Effi
277,31,54,1674,5,24,25,3,48,h,1.9928162025919964,2.01502481492359,1.9828113107131418,1.9818379940674156,2.058728234902377,1.980653617333746,GBest-Effi
278,86,87,7482,74,55,61,67,26,v,1.9992187636240801,2.027952413281888,1.9850006442761208,1.9783369119537753,2.342211888894946,1.9774621773722316,GBest-Effi
279,53,42,2226,34,7,49,18,62,h,1.9862168958673976,1.998597732873336,1.9749580359469472,1.974080043349924,2.074647798730284,1.9703948775282258,GBest-Effi
280,72,98,7056,10,5,66,69,78,h,1.9939891883179117,2.5872402222656175,2.0227016727804012,2.0026578198519838,2.610278641832381,1.9903957835268165,GBest-Effi
281,20,79,1580,19,36,10,31,16,h,1.9961590547265922,2.0317660270928046,1.9910900263397264,1.9871633165214013,2.062867785237482,1.9907690556154933,Bi-Effi
282,16,29,464,12,27,16,4,44,h,1.991627781454516,1.9694656397836343,1.9629973625919686,1.9653588990898556,1.973859584142505,1.9594789070581742,GBest-Effi
283,17,83,1411,12,42,16,70,65,v,1.995926515610902,1.9935565544264011,1.9795289358692616,1.9794245015999636,2.0197130759608837,1.9844213566480016,Bi-Effi
284,11,99,1089,10,37,4,18,58,v,1.9940719717301527,1.9735001391431655,1.9660983317282432,1.9691023574865438,1.99350060597118,1.9559367300829908,GBest-Effi
285,37,29,1073,28,21,9,19,28,h,1.9963894659600814,2.0024726015894925,1.987915715749323,1.9854566674958967,2.025968030266479,1.9833563903077291,GBest-Effi
286,27,17,459,19,14,4,15,7,v,1.985724874155233,1.9849395405167853,1.9835126105033205,1.981963972440158,1.9893285074751044,1.9806684820169447,GBest-Effi
287,48,80,3840,16,12,22,77,26,v,1.9977556523715427,2.337647803851335,2.0439616897224417,2.0084290181038993,2.2955601837480755,1.9969988752236598,GBest-Effi
288,78,87,6786,63,34,2,15,99,v,1.9990755465782177,2.3234774863103915,1.9889399964480492,1.9917262357245091,2.5972259125257677,1.9839069405038634,GBest-Effi
289,25,68,1700,19,49,7,31,85,v,1.9978442678012898,2.003008096235317,1.970150807835259,1.9714008681142638,2.0467816193677413,1.9585392905244046,GBest-Effi
290,53,92,4876,51,61,44,79,92,h,1.999349713563455,1.997846845796452,1.9721358691778084,1.9682296535934085,2.177316498320509,1.96426878372904,GBest-Effi
291,41,54,2214,32,46,6,36,66,h,1.9980990574534752,2.0681017749701995,1.987375340929963,1.9838855884884439,2.1309231095855017,1.9847935882350038,Bi-Effi
292,50,25,1250,10,25,25,2,8,h,1.9926997290806616,2.0110059946955796,1.9919849666850578,1.9879375038030804,2.0433370631189014,1.9850156858519012,GBest-Effi
293,31,52,1612,28,41,15,37,80,h,1.9976545839551507,1.991924310670663,1.9613439089496154,1.9635228099351612,2.030712473728485,1.974800024069387,A*-Effi
294,95,89,8455,59,49,74,46,87,v,1.9991273110431065,1.952886641522086,1.9271414963559435,1.9454528313090238,2.141588975084161,1.9258283305066346,GBest-Effi
295,83,55,4565,83,13,60,42,52,v,1.9982058990230913,2.275804379885612,1.9958255720227585,1.9903931373835926,2.3996716714269506,1.9830147963494327,GBest-Effi
296,48,43,2064,10,15,8,28,48,h,1.9370157458626216,1.9364999333383814,1.9005520324946583,1.931183929173984,1.9648808238827402,1.899169097851733,GBest-Effi
297,12,11,132,8,10,6,6,96,h,1.9786677820767542,1.8793708907074862,1.849107947565865,1.869727247939716,1.880997014422556,1.8363388424474816,GBest-Effi
298,32,17,544,31,5,25,6,19,v,1.9867276133934757,1.9596480012688868,1.9351531397269546,1.9424013595480154,1.9686406734212425,1.9341574142651583,GBest-Effi
299,36,27,972,31,23,19,5,90,h,1.996607572035007,1.9923818362450876,1.9621949643961187,1.9694529085368466,2.005095655615487,1.964562373574085,A*-Effi
300,89,32,2848,43,19,83,9,37,v,1.997820506125241,2.0337915778588664,1.984227503724353,1.983680231320411,2.145671013985542,1.9837452889276195,Bi-Effi
301,48,100,4800,41,67,36,47,99,v,1.9991468454974604,2.018390194710136,1.9655658552525648,1.9693183923611826,2.2316940472559565,1.9560537730983485,GBest-Effi
302,41,38,1558,32,32,29,3,85,v,1.997973766887487,2.0375489842877124,1.9856253268856872,1.982699064134346,2.0595807834536473,1.980877056469395,GBest-Effi
303,13,38,494,11,34,13,21,73,h,1.992357000190733,1.9336345417145244,1.9130866421906774,1.9306221073334298,1.9386055173338754,1.9112286376564958,GBest-Effi
304,37,61,2257,12,12,15,6,25,v,1.990932959657183,1.955108806677052,1.9402200906835876,1.9520041781170716,1.973121874806958,1.934683543099081,GBest-Effi
305,67,34,2278,31,18,5,17,12,h,1.996663567554136,2.0284427858764587,1.999881547816372,1.9938761581274984,2.1202104643297717,1.9943605803587943,Bi-Effi
306,41,78,3198,6,37,25,66,96,h,1.9970225151403698,2.0986255681154247,1.971617224451066,1.9812197289259812,2.1871308019564646,1.9694204002254896,GBest-Effi
307,85,21,1785,68,9,61,8,62,h,1.9979006245719457,1.9596006859671853,1.9520610029815397,1.9531133197287747,1.9985171646395214,1.9446762702928422,GBest-Effi
308,66,11,726,15,8,57,4,0,h,1.9951929229142906,2.008632791241054,2.0002889335452245,1.9965250889830495,2.0153127231470993,1.998396472332817,DFS-Effi
309,25,24,600,12,15,21,21,34,h,1.9905915184483807,1.9509783670986742,1.9410811335842206,1.9487597231410758,1.9566039917981202,1.9334617022355036,GBest-Effi
310,80,17,1360,16,8,31,3,26,v,1.9949894721984758,2.0007655031587546,1.9804458695573655,1.9820991248570121,2.0441978360444866,1.976815325004062,GBest-Effi
311,92,28,2576,79,26,29,7,74,h,1.9987026375943961,2.12026015256605,2.0018233278695545,1.992431755865161,2.1925828033122343,1.9872948475603294,GBest-Effi
312,37,28,1036,21,28,18,28,50,v,1.9961369782439018,1.8523711844511257,1.8202429853444133,1.8362832968913034,1.8564892564304705,1.8162451304245197,GBest-Effi
313,65,36,2340,55,14,3,30,60,h,1.9975381881677456,2.102187849967339,2.0022773697636005,1.9926948640426265,2.1655031950858996,1.9941644379256642,Bi-Effi
314,10,57,570,8,44,5,52,100,v,1.9935248181845693,1.910930519295885,1.8814378038481847,1.913179432556666,1.9158929314500566,1.8812169555569374,GBest-Effi
315,78,16,1248,16,12,3,2,45,h,1.9905039673404215,1.9668521589630403,1.9634994009390396,1.9645830923723606,1.9913032802176418,1.967497376774653,A*-Effi
316,86,61,5246,42,29,50,16,7,h,1.9953533211502457,2.3027060459279056,2.007224526237547,1.995288217448191,2.4907155702833026,2.011777742788176,Bi-Effi
317,80,38,3040,80,32,64,33,19,v,1.9984038895828564,1.9753072612960338,1.9664502820249092,1.963569695308639,2.0457970668061622,1.9485946042233917,GBest-Effi
318,76,50,3800,16,40,69,18,19,v,1.9986900167969,2.309471008916106,2.0039638487044753,1.99368350394222,2.336580543242907,2.0031636626449476,Bi-Effi
319,11,67,737,5,25,6,34,68,v,1.989612358434314,1.9450199516614062,1.936619743326994,1.943004940528805,1.9518541919843568,1.934747872772574,GBest-Effi
320,83,28,2324,48,10,70,23,18,v,1.9966375870219664,2.0338176464276803,1.9927965375336447,1.989273808796991,2.119037015553849,1.9888610119546546,GBest-Effi
321,17,74,1258,14,54,14,7,70,v,1.9970491933020234,2.012338113462161,1.9910785323346312,1.9881034008371619,2.0381773983103777,1.9839335140957925,GBest-Effi
322,68,42,2856,6,16,6,15,26,h,1.9827394239898903,1.951852119979283,1.9440355585911417,1.9462252209902324,1.9888600982839832,1.9314972600595688,GBest-Effi
323,28,70,1960,21,12,20,27,75,h,1.9964621473174802,1.942066446867575,1.9055809770002226,1.93861390647302,1.9782285557891004,1.904273168486649,GBest-Effi
324,57,57,3249,13,40,43,33,28,v,1.996095591620004,2.0212967913806237,1.9838986309159103,1.9806674924964058,2.164816969060915,1.985867783658628,Bi-Effi
325,68,84,5712,47,33,28,48,83,h,1.99882883635264,2.0978919163047243,1.9733095827415972,1.9742630402324783,2.3449718435354567,1.97991048385129,A*-Effi
326,28,52,1456,18,50,3,3,8,v,1.9965679498976603,2.0623609364779023,2.005180738584043,1.9971035969558575,2.0827692309849053,2.0048949909787046,DFS-Effi
327,16,10,160,9,6,10,3,35,h,1.902802316170034,1.831731375890782,1.7743016159015204,1.8274400766926786,1.8325581010151306,1.7739732905494285,GBest-Effi
328,61,99,6039,46,44,37,28,59,v,1.9987045482930448,2.0208374497445645,1.9743078364144786,1.9723456241385948,2.290743342614629,1.967612257283275,GBest-Effi
329,23,80,1840,8,28,6,46,73,v,1.9954846533334558,1.9850915857230036,1.9660785517303443,1.9667423562243336,2.0307192949354094,1.9620098798150172,GBest-Effi
330,27,66,1782,11,21,23,65,36,h,1.9959701710646727,2.04190131220499,1.9904942443766251,1.986029339770032,2.072232267003659,1.9801493549505862,GBest-Effi
331,82,55,4510,15,50,71,39,77,h,1.9988712989200175,2.2863200036876767,2.002133663184034,1.994849110791784,2.3900003647976753,1.988673656058356,GBest-Effi
332,75,89,6675,63,28,23,15,22,h,1.9991806253206903,2.4341100815574226,2.0158139773080395,1.999351713460578,2.5887612891647773,1.99778043147329,GBest-Effi
333,72,61,4392,30,45,68,12,83,v,1.9989506573454898,2.2168790486334067,1.991212617165727,1.9892708303578188,2.375342408941275,1.987663957230486,GBest-Effi
334,72,14,1008,60,12,15,7,32,h,1.9951386350158025,2.0083026894612246,1.993491660510026,1.9898063078450465,2.027196522052926,1.988059730987292,GBest-Effi
335,45,100,4500,10,14,20,23,90,h,1.9898023416387955,1.9792735514583817,1.9551917057376091,1.9608895651622824,2.1363232259921823,1.9400055206517042,GBest-Effi
336,62,25,1550,59,7,9,11,67,h,1.996486958179988,2.050513142738952,1.9954116440228837,1.9902172308153934,2.071330889353424,1.9889499756065865,GBest-Effi
337,62,14,868,49,8,22,1,33,h,1.9808807077171617,1.995040480672467,1.982908178254991,1.9823175476830448,2.0094251921525705,1.9807358654401366,GBest-Effi
338,23,64,1472,16,39,15,1,46,v,1.99679606876974,2.0128175404429687,1.9924287993573015,1.9880631853094939,2.046826769910314,1.9877753573527162,GBest-Effi
339,11,86,946,5,68,1,67,94,v,1.9959425448128971,1.8112143356994466,1.762582841077534,1.811708815265709,1.8109622243388959,1.7619665085038714,GBest-Effi
340,38,43,1634,27,27,27,38,14,v,1.9732461632944966,1.9810904302612877,1.9773070868408038,1.976869476826122,2.0098121531673803,1.9727926785726702,GBest-Effi
